,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
44950,2017-10-25,23:05:15,thekimchifiles,@SmashlyThrobrts @beebopbryant @William12571725 @UmmiesPain @NAACP @AmericanAir Evidence that this happens. You can't provide any. An unruly passenger being removed for being belligerent has nothing to do with racism.,-0.6249,1.0,0.0,0.0,0.0,evidence happens can not provide unruly passenger removed belligerent nothing racism,,4
44952,2017-10-25,23:04:54,poptartcrusts,"@Smiles6583 @ananavarro @AmericanAir You should google it if you don't know. &amp; I don't have to respect anyone if I don't want to, can't lock me up or send me to your hell.",-0.8114,1.0,0.0,0.0,0.0,google do not know and do not respect anyone do not want can not lock send hell,,4
44953,2017-10-25,23:04:26,BLEEDMUSIC,"@AmericanAir LEARN FROM YOUR MISTAKES, CHECK YOUR EMPLOYEES. A NO FLY STRIKE WILL HELP U UNDERSTAND THE POWER OF BLACK CONSUMER !!.",-0.6757,1.0,0.0,0.0,0.0,learn mistakes check employees fly strike help understand power black consumer,,4
44954,2017-10-25,23:03:58,erret84,"Never will by flying with @AmericanAir again, missed flight because of bad service and discussing at the desk because 1 min late at check in",-0.6908,1.0,0.0,0.0,0.0,never flying missed flight bad service discussing desk min late check,,1
44955,2017-10-25,23:03:14,rachel_mcnulty,@CP24 @AmericanAir sucks to suck doesn't it?,-0.6597,1.0,0.0,0.0,0.0,sucks suck does not,,1
44958,2017-10-25,23:01:35,theatregrl,Two gentleman are fighting over one having his phone on the entire flight. And the other harassing him @AmericanAir #problems #drama #flying,-0.7184,1.0,0.0,0.0,0.0,two gentleman fighting one phone entire flight harassing #problemsrama #flying,"['#problemsrama', '#flying']",4
44968,2017-10-25,22:58:03,deepdimplessmil,@AmericanAir and yet another flight not leaving on time... mentally and physically exhausted!,-0.4199,1.0,0.0,0.0,0.0,yet another flight leaving time mentally physically exhausted,,1
44970,2017-10-25,22:55:56,Smiles6583,@poptartcrusts @ananavarro @AmericanAir Oh becuz I’m white? Excuse me but I have plenty of black friends. And if u don’t think their is racism against whites ur sadly mistaken.,-0.8519,1.0,0.0,0.0,0.0,oh becuz i am white excuse plenty black friends do not think racism whites your sadly mistaken,,4
44972,2017-10-25,22:55:07,JamesEugenePic2,"@UmmiesPain @NAACP @AmericanAir American Airlines are assholes to EVERYONE!!!  Blacks, whites, reds, yellows, dogs, cats.....  NAACP NEEDS TO STO BEING RACIST!",-0.8934,1.0,0.0,0.0,0.0,american airlines assholes everyone blacks whites reds yellows dogs cats naacp needs sto racist,,3
44979,2017-10-25,22:52:52,TheRealLpeezy,I will never fly with @AmericanAir again! Not only was discriminated against in 1st class but they also damaged my baggage +Stole my Mac,-0.63,1.0,0.0,0.0,0.0,never fly discriminated class also damaged baggage stole mac,,2
44984,2017-10-25,22:50:55,CGage44663269,"@ChristiChat @NAACP @AmericanAir CC, if they buy that they are as dumb as they come.  This has gone so far it is making idiots of those who are participating.",-0.5106,1.0,0.0,0.0,0.0,credit card buy dumb come gone far making idiots participating,,1
44985,2017-10-25,22:50:10,oldandslow1961,@Les4Success @RobertCollinsWB @AmericanAir Only in your own mind... pathetic really... take responsibility for your own actions,-0.5719,1.0,0.0,0.0,0.0,mind pathetic really take responsibility actions,,4
44988,2017-10-25,22:49:01,debauchedtexan,@IndeCardio @JoshMcgrane @AmericanAir AA lost somebody a deal because they were 15 minutes late (door shut I presume)? Deal was lost when you failed to plan trip accordingly.,-0.7845,1.0,0.0,0.0,0.0,american airlines lost somebody deal minutes late door shut presume deal lost failed plan trip accordingly,,3
44996,2017-10-25,22:42:43,CathyGellis,The @NAACP raised serious concerns about @AmericanAir. AA gave such an awful statement in response it basically confirms the NAACP concerns.,-0.5106,1.0,0.0,0.0,0.0,raised serious concerns american airlines gave awful statement response basically confirms naacp concerns,,3
45003,2017-10-25,22:40:41,debauchedtexan,"@RobertBlock1215 @RobertCollinsWB @oldandslow1961 @life_of_niebz @AmericanAir exactly! if you say no then “they” immediately throw out the “racism” card .. again, “they” need “racism” to justify their pathetic lives.",-0.7345,1.0,0.0,0.0,0.0,exactly say immediately throw racism card need racism justify pathetic lives,,4
45005,2017-10-25,22:40:06,vasthy97,BRO IN LIGHT OF THE TRAVEL BAN ADVISORY IT MAKES SENSE AS TO WHY @AmericanAir STILL HASNT PAID ME FOR MY FLIGHT IN JULY,-0.6523,1.0,0.0,0.0,0.0,bro light travel ban advisory makes sense still has not paid flight july,,4
45018,2017-10-25,22:33:44,ohkaylaura,@AmericanAir y’all are racist too? Smh,-0.743,1.0,0.0,0.0,0.0,you all racist shaking my head,,3
45020,2017-10-25,22:33:00,TravelNoire,"After various disturbing incidents, @NAACP issues national travel advisory for @AmericanAir.",-0.5106,1.0,0.0,0.0,0.0,various disturbing incidents issues national travel advisory,,4
45021,2017-10-25,22:32:21,NAACPAtlanta,We are fielding complaints about @americanair in Atlanta @naacpatlanta or your local @naacp branch. #Happened2MeOnAA,-0.4019,1.0,0.0,0.0,0.0,fielding complaints atlanta local branch #happened2meonaa,['#happened2meonaa'],4
45023,2017-10-25,22:31:35,DMEducates,Black people #BlackTwitter are warned to stay away from @AmericanAir - STAY AWAY due to racism &amp; discrimination...,-0.7351,1.0,0.0,0.0,0.0,black people #blacktwitter warned stay away stay away due racism and discrimination,['#blacktwitter'],4
45025,2017-10-25,22:31:33,Jeny_8675309,"@TamikaDMallory @NAACP @AmericanAir Oh puhleeeze girl u didn't get your way, threw  temper tantrum and were removed for good reason. Get over yourself. Happens to whites also.",-0.4019,1.0,0.0,0.0,0.0,oh puhleeeze girl did not get way threw temper tantrum removed good reason get happens whites also,,4
45027,2017-10-25,22:29:48,LauraIrisPerez,"@AmericanAir I'm 8 mons. pregnant, on a late flight, waiting for a bag not ideal. Was met w/shoulder shrugs. Ridiculous",-0.6458,1.0,0.0,0.0,0.0,i am mons pregnant late flight waiting bag ideal met wshoulder shrugs ridiculous,,2
45028,2017-10-25,22:29:44,Jeny_8675309,@vigil_annie @TamikaDMallory @NAACP @AmericanAir Of their stupidity,-0.4404,1.0,0.0,0.0,0.0,stupidity,,3
45029,2017-10-25,22:29:40,alicialquarles,"@AmericanAir you should be ashamed. After finally making it to the gate, we have to wait 30 minutes in another line &amp; will miss the flight.",-0.5719,1.0,0.0,0.0,0.0,ashamed finally making gate wait minutes another line and miss flight,,2
45031,2017-10-25,22:29:00,kate_collom,A big crisis for the @AmericanAir PR people!,-0.6588,1.0,0.0,0.0,0.0,big crisis pr people,,4
45035,2017-10-25,22:28:08,gpavao926,@AmericanAir Was told that the charge is non-refundable and there is nothing they can do. @AmericanAir Just awful. Canceled my flight and then charged...,-0.4588,1.0,0.0,0.0,0.0,told charge nonrefundable nothing awful canceled flight charged,,2
45040,2017-10-25,22:26:39,sevencon,@TamikaDMallory @NAACP @AmericanAir Stopped flying with them bc they cancel flights while at the airport and have changed my confirmed 1st class seat to coach.,-0.4404,1.0,0.0,0.0,0.0,stopped flying bc cancel flights airport changed confirmed class seat coach,,1
45041,2017-10-25,22:26:08,KellyHend39,@ChristiChat @NAACP @AmericanAir Why hasn't anyone talked about the woman who was made to give up her sit to the Muslim Men not one word on the MSM it the out cry for that,-0.4767,1.0,0.0,0.0,0.0,has not anyone talked woman made give sit muslim men one word msm cry,,2
45043,2017-10-25,22:25:44,Jeny_8675309,@TamikaDMallory @dviyer @AmericanAir Read your ticket honey...you are under contract and your temper tantrum violated the terms. Pilot had every right to remove you.,-0.8402,1.0,0.0,0.0,0.0,read ticket honeyyou contract temper tantrum violated terms pilot every right remove,,2
45047,2017-10-25,22:25:21,chrisgross88,@AmericanAir terrible new baggage policy for Econ seats. Only under seat bags. Can’t use overhead.  WTH it’s part of the plane.  Greedy!,-0.8697,1.0,0.0,0.0,0.0,terrible new baggage policy econ seats seat bags can not use overhead wth part plane greedy,,1
45048,2017-10-25,22:25:12,lifehaspurpose,"Dear @NAACP, just flew @AmericanAir today. No racism. But @PPFA killed 270 black lives today.  #BlackLivesMatter",-0.8481,1.0,0.0,0.0,0.0,dear flew today racism killed black lives today #blacklivesmatter,['#blacklivesmatter'],4
45049,2017-10-25,22:25:09,phxnurse,@crankyflier @TodayInTheSky @AmericanAir Since it’s not anJ ticket but domestic FC I wouldn’t complain too much since they didn’t have to give you anything,-0.5023,1.0,0.0,0.0,0.0,since anj ticket domestic fc would not complain much since did not give anything,,2
45055,2017-10-25,22:24:03,djjohnpayne,@AmericanAir This is what happens when your FAs are rude c*nts.,-0.4588,1.0,0.0,0.0,0.0,happens fas rude cnts,,2
45057,2017-10-25,22:22:58,amytotheworld,"@NAACP picking a fight with @AmericanAir over absolute crap. If you act hostile, you can’t fly. It’s simple! #NAACP",-0.7959,1.0,0.0,0.0,0.0,picking fight absolute crap act hostile can not fly simple #naacp,['#naacp'],4
45071,2017-10-25,22:19:50,ChristinHyre1,"@TamikaDMallory @AmericanAir Tamika, you are the problem. If you're sought out by the airline then YOU are the problem not them. STFU",-0.6597,1.0,0.0,0.0,0.0,tamika problem you are sought airline problem stfu,,3
45073,2017-10-25,22:18:20,SoFiTBethKais,@ChristiChat @NAACP @AmericanAir Ha - not a B/W issue an AA issue - two AA Afr- Amer workers threaten me after driving 200 mi to make conn aft canc fl Same bad service 4 all,-0.5719,1.0,0.0,0.0,0.0,ha bw issue american airlines issue two american airlines afr amer workers threaten driving mi make connecting aft canc fl bad service,,3
45077,2017-10-25,22:17:23,richespinal,"@ananavarro @AmericanAir Is it just me, but the fact that you know exactly how many flights you have taken on American Airlines is a bit strange, neurotic even? #OCD",-0.6486,1.0,0.0,0.0,0.0,fact know exactly many flights taken american airlines bit strange neurotic even #ocd,['#ocd'],3
45078,2017-10-25,22:16:11,BoudicaVictoria,@nypost So I'm only flying @AmericanAir from now on. They don't put up with bitchy bitches who insist on unfair seat upgrades. I'm fine with that.,-0.8591,1.0,0.0,0.0,0.0,i am flying do not put bitchy bitches insist unfair seat upgrades i am fine,,1
45081,2017-10-25,22:14:59,WilliamEWebb,@AmericanAir That's not how you treat customers especially when you have a PR crisis like you have,-0.5938,1.0,0.0,0.0,0.0,thats treat customers especially pr crisis like,,4
45090,2017-10-25,22:11:24,cooter_scooter4,"Hey, @AmericanAir. Quit being so damn hateful",-0.7888,1.0,0.0,0.0,0.0,hey quit damn hateful,,4
45092,2017-10-25,22:10:57,CommonSense_170,@TamikaDMallory @NAACP @AmericanAir &gt;&gt; Or does it better fit your racist narrative to simply spew libelous statements without supporting evidence?? #AAcountersueTamikaMallory,-0.6669,1.0,0.0,0.0,0.0,better fit racist narrative simply spew libelous statements without supporting evidence #aacountersuetamikamallory,['#aacountersuetamikamallory'],3
45094,2017-10-25,22:10:29,GyKangiszer,Disappointed in @AmericanAir not giving out exit row seats even after boarding started :-(,-0.7674,1.0,0.0,0.0,0.0,disappointed giving exit row seats even boarding started,,2
45096,2017-10-25,22:10:05,Les4Success,@RobertCollinsWB @oldandslow1961 @AmericanAir And problems can be fixed.,-0.4019,1.0,0.0,0.0,0.0,problems fixed,,1
45101,2017-10-25,22:08:37,JamessMadison,"@ananavarro @AmericanAir ""Oh and BTW, the whole Trump/Russia tantrum I have been throwing for the last 10 months was all LIES, so lets talk about airlines"" _Ana",-0.7456,1.0,0.0,0.0,0.0,oh by the way whole trumprussia tantrum throwing last months lies let us talk airlines ana,,3
45105,2017-10-25,22:07:54,Idefix16529529,@RobtELee @AmericanAir Says the guy with the RobtELee handle and civil war enactor.  You can't make this shit up.,-0.8462,1.0,0.0,0.0,0.0,says guy robtelee handle civil war enactor can not make shit,,3
45107,2017-10-25,22:06:42,correocaliente1,@ananavarro @AmericanAir Ana will be blaming President Trump and all of us that Voted for him!,-0.5411,1.0,0.0,0.0,0.0,ana blaming president trump us voted,,3
45108,2017-10-25,22:06:21,TrillaryBanx,"@AmericanAir So the kiosks at YYZ aren't working, not enough staff @ counter. If I miss my flight, whose fault is it??",-0.5661,1.0,0.0,0.0,0.0,kiosks yyz are not working enough staff counter miss flight whose fau,,1
45110,2017-10-25,22:05:23,Greg49741311,@primadonna001 @ananavarro @AmericanAir make sure you tell the next rape victim to make sure they record on their phone...,-0.4939,1.0,0.0,0.0,0.0,make sure tell next rape victim make sure record phone,,1
45114,2017-10-25,22:04:08,IcedBrunette,Shame on @AmericanAir for their racial discrimination incidents,-0.4767,1.0,0.0,0.0,0.0,shame racial discrimination incidents,,4
45118,2017-10-25,22:02:00,Les4Success,"@RobertCollinsWB @oldandslow1961 @AmericanAir The pot was stirred a loooong time ago with slavery, Jim Crow etc.Lets address real the issues instead of trying to silence people.",-0.7003,1.0,0.0,0.0,0.0,pot stirred loooong time ago slavery jim crow etclets address real issues instead trying silence people,,4
45120,2017-10-25,22:01:16,Jeny_8675309,@popcorn_jane @JoyAnnReid @AmericanAir Omg...calm down. Poor customer service does not equal racism and cause for hysteria.,-0.4031,1.0,0.0,0.0,0.0,omgcalm poor customer service equal racism because hysteria,,3
45124,2017-10-25,22:00:41,Mr_Empowerment,@AmericanAir Back at O'Hare heading home. Rude convo via phone earlier and now no one can locate my bag that was left off my flight. Confused/frustrated,-0.6369,1.0,0.0,0.0,0.0,back ohare heading home rude convo phone earlier one locate bag left flight confusedfrustrated,,2
45133,2017-10-25,21:57:00,Jeny_8675309,@resolvingdust @OrlandoReece @JoyAnnReid @AmericanAir Lol...these incidents are trivial and happen to every race. Moved from fc..dont get your assigned seat. Stop the nonsense.,-0.6124,1.0,0.0,0.0,0.0,lohese incidents trivial happen every race moved fcdont get assigned seat stop nonsense,,4
45139,2017-10-25,21:55:45,OurbabyMinx,@TamikaDMallory @NAACP @AmericanAir I believe you. That said I also think your far left Bernie Bro politics really stink.,-0.4576,1.0,0.0,0.0,0.0,believe said also think far left bernie bro politics really stink,,2
45140,2017-10-25,21:55:02,rev_sturdivant,"@ananavarro @rolandsmartin @AmericanAir In conflict all day, every day. I could go on, but if the NAACP puts out a warning — something is happening, whether you witness it or not.",-0.5789,1.0,0.0,0.0,0.0,conflict day every day could go naacp puts warning something happening whether witness,,4
45141,2017-10-25,21:54:51,OurbabyMinx,@chrisdorsey @vindog009 @TamikaDMallory @NAACP @AmericanAir I have a sense that Amer Airlines is racist and Tamika is a loudmouth sh*t stirrer.,-0.6124,1.0,0.0,0.0,0.0,sense amer airlines racist tamika loudmouth sht stirrer,,3
45144,2017-10-25,21:52:59,CommonSense_170,"@TamikaDMallory @NAACP @AmericanAir Boohoo. I don’t get my way with a black AA agent, throw a little girl fit, curse &amp; scream obnoxiously &amp; removed from flight. Must be racism!",-0.9082,1.0,0.0,0.0,0.0,boohoo do not get way black american airlines agent throw little girl fit curse and scream obnoxiously and removed flight must racism,,4
45145,2017-10-25,21:52:20,wwdwwwwwww,@AmericanAir Shame on you..... Fly alternatives... not acceptable in a civilised world....,-0.6202,1.0,0.0,0.0,0.0,shame fly aernatives acceptable civilised world,,4
