,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
6753,2017-10-27,16:03:34,fountainville,@AmericanAir Honestly can’t believe it. Congrats @united flight on next gate over where all children boarded first!,0.7712,1.0,0.0,0.0,1.0,honestly can not believe congrats flight next gate children boarded first,,1
6754,2017-10-27,16:03:00,ZachHonig,Very helpful! First time I've seen a push notification like this from @United. Just before a flight from EWR.,0.7082,0.0,0.0,0.0,1.0,helpful first time i have seen push notification like flight ewr,,3
6778,2017-10-27,15:28:43,joesentme,"@hbaskas @united I believe Amazon is selling the special, 15-hour director's cuts of A) Heaven's GateB) WatchmenC) Dr. ZhivagoD) Must Love DogsE) 2001",0.7506,0.0,0.0,0.0,1.0,believe amazon selling special directors cuts heavens gateb watchmenc dr zhivagod must love dogse,,0
6784,2017-10-27,15:16:54,GrantRoadDental,@imacsweb @united @imacsweb Nice! Did you get in some good #familytime?,0.7177,0.0,0.0,0.0,1.0,nice get good #familytime,['#familytime'],2
6793,2017-10-27,15:08:49,Laury4Rob,"Thank you @united for the 24 hours refund policy, accidentally bought same ticket twice (long story) so thank you thank you thank you",0.8697,0.0,0.0,0.0,1.0,thank hours refund policy accidentally bought ticket twice long story thank thank thank,,1
6804,2017-10-27,14:54:15,agreendrum,@united I kind of understand the restrictions of basic economy... but why no reward miles??? Here's to customer loyalty 🥂🥂,0.8604,0.0,0.0,0.0,1.0,kind understand restrictions basic economy reward miles here is customer loyay,,4
6807,2017-10-27,14:51:34,meeshal,@uncleruth @united Customer Service gave me a seat near the front but I'm just tryna get back. It's like my last 36 hours in PHX lol,0.7876,0.0,0.0,0.0,1.0,customer service gave seat near front i am try and get back like last hours phx lol,,4
6838,2017-10-27,14:17:36,mauitym,@united Great news United !!,0.8168,0.0,0.0,0.0,1.0,great news united,,1
6840,2017-10-27,14:17:19,ResaLaMont,"Thanks for this update, @united! So helpful.",0.7419,0.0,0.0,0.0,1.0,thanks update helpful,,4
6845,2017-10-27,14:06:34,pffffr,Enjoying a beautiful sunrise with @United on takeoff from LAX!,0.8221,0.0,0.0,0.0,1.0,enjoying beautiful sunrise takeoff lax,,1
6870,2017-10-27,13:39:46,TuckNRoll1,@UMDChelseaT @united Good luck Chelsea. Last time I dealt with them took me a full 4 weeks to talk to someone beyond a customer service rep.,0.7096,0.0,0.0,0.0,1.0,good luck chelsea last time dea took full weeks talk someone beyond customer service representative,,4
6872,2017-10-27,13:34:54,zkerravala,This was a nice touch by @united Captain Jason Mohrman on Flight 444 on 10/26 SFO -&gt; BOS.  Thanks for the great flight!,0.8777,0.0,0.0,0.0,1.0,nice touch captain jason mohrman flight sfo bos thanks great flight,,2
6873,2017-10-27,13:34:11,HeathrowAirport,"@MaxK_J @united @British_Airways Max, truly beautiful. Thanks for sharing your photos.",0.91,0.0,0.0,0.0,1.0,max truly beautiful thanks sharing photos,,1
6878,2017-10-27,13:30:29,nonrevnick,An amazing event by @united to celebrate the B747. Glad I was part of the celebrations. Looking forward to flying flight 747 from SFO-HNL!,0.8955,0.0,0.0,0.0,1.0,amazing event celebrate b747 glad part celebrations looking forward flying flight sfohnl,,1
6882,2017-10-27,13:16:56,Atticusmj,@LimitedRunDoug @LimitedRunJosh @Delta @united from all my flying tho they done best with out highway robing you tho they always gaven me free hotel room stay in both times it happen tome,0.7184,0.0,1.0,0.0,1.0,flying tho done best highway robing tho always gaven free hotel room stay times happen tome,,3
6885,2017-10-27,13:12:39,a94eddf9fba54dc,@TourAmericaTV @united Enjoy ..they look lovely #HAPPYFRIDAY,0.7906,0.0,0.0,0.0,1.0,enjoy look lovely #happyfriday,['#happyfriday'],2
6886,2017-10-27,13:11:03,TourAmericaTV,Happy Friday to us!  thanks a million to Aoife and Martina from @united for the delicious Friday treat! 🤗 #yummy #weheartUnited,0.9272,0.0,0.0,0.0,1.0,happy friday us thanks million aoife martina delicious friday treat #yummy #weheartunited,"['#yummy', '#weheartunited']",3
6887,2017-10-27,13:11:02,jayneford2016,"Students enjoying the music &amp; good food at our United Way Breakfast @NHS_Info, @OCDSB, @united",0.8442,0.0,0.0,0.0,1.0,students enjoying music and good food united way breakfast,,3
6904,2017-10-27,12:53:33,RenesPoints,"@Ricardo_UAFlyer @united Yeah, but the numbers can get much more fun at the gate ;-) #Bumpertunites",0.8397,0.0,0.0,0.0,1.0,yeah numbers get much fun gate #bumpertunites,['#bumpertunites'],3
6907,2017-10-27,12:50:40,Ricardo_UAFlyer,Love being able to do this from the comfort of my home! This coupled with having partners' boarding passes on the app too earlier this week. @United keep it up! #unitedairlines,0.8065,0.0,0.0,0.0,1.0,love able comfort home coupled partners boarding passes app earlier week keep #unitedairlines,['#unitedairlines'],0
6908,2017-10-27,12:49:45,NancyLeeGrahn,"I just paid 1k as well as using 100,000 of my @United award miles to fly like trash cattle on a trip to Chicago and back. Got a virus on the plane just to add to the 3rd world experience. Flying on any commercial airline now is a necessary unpleasantry.",0.7964,0.0,0.0,0.0,1.0,paid well using award miles fly like trash cattle trip chicago back got virus plane add world experience flying commercial airline necessary unpleasantry,,2
6914,2017-10-27,12:38:13,edpost3rd,"United Flt 2001 space odyssey continues 8:33am still on the ground, oh I got an upgrade, no thanks, just get us there @united do better",0.7506,0.0,0.0,0.0,1.0,united f space odyssey continues still ground oh got upgrade thanks get us better,,2
6929,2017-10-27,12:12:18,DrayZera,@united excellent support from LHR - SFO then SFO - LAX - LHR ! Enjoyed the flight and the service! I performed for 1st time in USA!,0.8904,0.0,0.0,0.0,1.0,excellent support 1 hour sfo sfo lax 1 hour enjoyed flight service performed time usa,,4
6930,2017-10-27,12:11:04,scottmc70,Thanks! Great way to start the day @united #united #delayed #again. ,0.807,0.0,0.0,0.0,1.0,thanks great way start day #unitedelayed #again,"['#unitedelayed', '#again']",3
6933,2017-10-27,12:09:53,edpost3rd,"United Flt 2001 to ORD a space odyssey for sure, maintenance issues again c’mon man @United you must do better and don’t send me a survey",0.7906,0.0,0.0,0.0,1.0,united f ord space odyssey sure maintenance issues cmon man must better do not send survey,,2
6955,2017-10-27,11:29:35,carfulofkids,That moment you realize you forgot your earbuds &amp; @united flight attendants come to the rescue! Thank you!! #TMOM,0.7701,0.0,0.0,0.0,1.0,moment realize forgot earbuds and flight attendants come rescue thank #tmom,['#tmom'],4
6956,2017-10-27,11:20:03,thedaysay,Thanks @united love sitting at the airport all day. ,0.7964,0.0,0.0,0.0,1.0,thanks love sitting airport day,,0
6969,2017-10-27,10:34:31,debraruh,Heading home to States on @united. Thanks for amazing event @ILO #GBDN2017!  Progress is being made to include persons with #disabilities.,0.8687,0.0,0.0,0.0,1.0,heading home states thanks amazing event #gbdn2017 progress made include personsisabilities,['#gbdn2017'],1
6981,2017-10-27,09:23:51,thatsunshinetho,@united your seats could be more comfortable and you could definitely offer some type of compensation for delaying flights,0.7425,0.0,0.0,0.0,1.0,seats could comfortable could definitely offer type compensation delaying flights,,0
7001,2017-10-27,07:53:51,peteulatan,@united looking for Social Media Travel photo influencers? I want to apply. My IG is really cool. I'm proud of it.,0.7397,0.0,0.0,0.0,1.0,looking social media travel photo influencers want apply ig really cool i am proud,,2
7029,2017-10-27,06:22:04,faaaal,@TDS_55 @united United dear God. Do you have a lawyer; just in case )),0.7579,0.0,0.0,0.0,1.0,united dear god lawyer case,,0
7030,2017-10-27,06:21:23,georgewdw,"Fully paid, 4 hour international BusinessFirst flight on United and I receive this message at 12:20am the morning of my 9:25am flight... @united Denver is a hub, you gotta do better then this.... really...  a free snack box?  really?",0.8541,0.0,0.0,0.0,1.0,fully paid hour international businessfirst flight united receive message morning flight denver hub gotta better really free snack box really,,3
7033,2017-10-27,06:12:34,xoffpoppe,"@ZachHonig @united Great choices all but Buenos Aires people, cultural, food, wine, arquitecture scene are all outstanding. Happy to host you. #unitedEWRtoEZE",0.9337,0.0,0.0,0.0,1.0,great choices buenos aires people cuural food wine arquitecture scene outstanding happy host #unitedewrtoeze,['#unitedewrtoeze'],3
7049,2017-10-27,05:08:18,sweetjean,"@united always love seeing it appear at baggage claim! Great flight, btw!",0.8715,0.0,0.0,0.0,1.0,always love seeing appear baggage claim great flight by the way,,0
7111,2017-10-27,03:25:10,Claire_Colorado,"@DENAirport @AAAColorado @united I was not ready for this news ... 747s are a great plane and jet liner, my mother loved 747s.",0.7839,0.0,0.0,0.0,1.0,ready news great plane jet liner mother loved,,2
7114,2017-10-27,03:17:47,danpodsedly,Nothing says we love our customers like requiring Flash AND an insecure DRM plugin to watch in-flight entertainment. Thanks @united !,0.8718,0.0,0.0,0.0,1.0,nothing says love customers like requiring flash insecure drm plugin watch inflight entertainment thanks,,0
7121,2017-10-27,03:10:24,TamaraMcCleary,@kieranhannon @united @flyLAXairport @HeathrowAirport Beautiful plane. My favorite now to fly on. I pick my @united flights often now just based on if a @Boeing #Dreamliner is on the route.,0.7845,0.0,0.0,0.0,1.0,beautiful plane favorite fly pick flights often basedreamliner route,,2
7124,2017-10-27,03:05:11,AmchamNZ,Thanks Debbie  &amp; @cbrands for hosting our Sustaining members. Congrats Leanne Cheesman @united for winning door prize,0.9186,0.0,0.0,0.0,1.0,thanks debbie and hosting sustaining members congrats leanne cheesman winning door prize,,1
7141,2017-10-27,02:38:23,_smithquist,@united Blessed to be a part of the ORD Farewell! Gratitude!!!!!,0.7243,0.0,0.0,0.0,1.0,blessed part ord farewell gratitude,,1
7154,2017-10-27,02:20:06,lucasmisera,"@JuJuMs96 @united I love to get draggedOff your affordable flights.Yes, you, United.",0.7906,0.0,0.0,0.0,1.0,love get draggedoff affordable flightsyes united,,0
7158,2017-10-27,02:16:48,MikeCklamovski1,@united October 25th 2017 the O’Hare departure. what a treat for 200 amazing employees that had the privilege to fly in this special aircraft️,0.9027,0.0,0.0,0.0,1.0,october ohare departure treat amazing employees privilege fly special aircraft️,,1
7175,2017-10-27,01:57:26,dwells50,@united thanks for the great view of Chicago last night!,0.807,0.0,0.0,0.0,1.0,thanks great view chicago last night,,2
7177,2017-10-27,01:52:32,JackieBnotO,"@united @Delta Long Distance Relationships are hard, but successfully flying United is harder!",0.8439,0.0,1.0,0.0,1.0,long distance relationships hard successfully flying united harder,,3
7179,2017-10-27,01:51:29,JackieBnotO,"@united @Delta She changed her flight only a few hours after initial booking, got a confirmation ""your flight has been changed"" screen, but her ticket is still showing up as the original and now United won't fix it without a $260 fee",0.7684,0.0,1.0,0.0,1.0,changed flight hours initial booking got confirmation flight changed screen ticket still showing original united will not fix without fee,,3
7188,2017-10-27,01:37:53,ZachHonig,Really fun event at Classified tonight with @musicalpairing. Free for some @United elites flying through EWR today…,0.7841,0.0,0.0,0.0,1.0,really fun event classified tonight free elites flying ewr today,,3
7194,2017-10-27,01:29:27,Toddgman1,@peterdesutter @AirlineGeeks @united Got to fly upper deck this year on United.  Was a great trip.,0.7845,0.0,0.0,0.0,1.0,got fly upper deck year united great trip,,2
7195,2017-10-27,01:29:06,ThePumpkinGeek,@GeneseDavis @united Have a great con!!! #MissMyConWife :-),0.8061,0.0,0.0,0.0,1.0,great con #missmyconwife,['#missmyconwife'],0
7229,2017-10-27,00:43:03,garycirlin,@united Thanks.  I have a whole memorabilia display planned and would love to include the info.  You guys rock! I also asked the GS desk to help.,0.8777,0.0,0.0,0.0,1.0,thanks whole memorabilia display planned would love include info guys rock also asked gs desk help,,0
7233,2017-10-27,00:38:23,seansposito,"@united @wbm312 It's getting to the point where it's better to fly Spirit, than United.",0.7506,0.0,0.0,0.0,1.0,getting point better fly spirit united,,0
7236,2017-10-27,00:35:20,paulisvargas14,"Strengths of @united : flights from USA to Europe (comfortable planes, good service on flight &amp; at check in counter) and good CS on Twitter",0.8176,0.0,0.0,0.0,1.0,strenhs flights usa europe comfortable planes good service flight and check counter good cs twitter,,4
7252,2017-10-27,00:20:47,SarahMedary,Just had the BEST customer experience on @united airlines with flight attendant I want to hire now. #GratitudeInFlight,0.7378,0.0,0.0,0.0,1.0,best customer experience airlines flight attendant want hire #gratitudeinflight,['#gratitudeinflight'],4
7255,2017-10-27,00:16:26,advertisingdiva,It’s a beautiful night at #ELCGala Thank you @united for the invitation. Thankful. Grateful. Blessed.,0.9517,0.0,0.0,0.0,1.0,beautiful night #elcgala thank invitation thankful grateful blessed,['#elcgala'],1
7256,2017-10-27,00:14:46,wbm312,@united Yeah but how about moving my seat that was booked as a companion? You treat your Platinum members like garbage,0.8126,0.0,0.0,0.0,1.0,yeah moving seat booked companion treat platinum members like garbage,,3
7264,2017-10-27,00:05:54,KrumenauerMatt,"@united on a flight from Dulles to PDX right now. This flight crew is great! Efficient,kind,humor,connect w/folks etc. Thanks!",0.8217,0.0,0.0,0.0,1.0,flight dulles pdx right flight crew great efficientkindhumorconnect wfolks etc thanks,,1
7268,2017-10-26,23:56:42,truce808,This lady and her dog are so blessed that my daughter has a big heart. Love u Kymani. @united ️ #UnitedAirlines #ESAfriendly #United #Aloha,0.8804,0.0,0.0,0.0,1.0,lady dog blessed daughter big heart love kymani #unitedairlines #esafriendly #united #aloha,"['#unitedairlines', '#esafriendly', '#united', '#aloha']",0
7273,2017-10-26,23:48:50,MplsMusicGuy,@united @ineshutchins Sounds like a great opportunity to learn a thing or two,0.8555,0.0,0.0,0.0,1.0,sounds like great opportunity learn thing two,,2
7274,2017-10-26,23:48:20,kurtifly,Impressive new concourse ... well done Friendly Skies @weareunited @staralliance @united,0.8225,0.0,0.0,0.0,1.0,impressive new concourse well done friendly skies,,2
7313,2017-10-26,23:03:41,trainmann52,"@united beautiful bird, would have been worthy of a fresh paint job for retirement.",0.8442,0.0,0.0,0.0,1.0,beautiful bird would worthy fresh paint job retirement,,1
7320,2017-10-26,22:56:38,mspamelagarcia,".@united’s response vs @AmericanAir’s response. Thanks for the great advice that I hadn’t thought of, American haha",0.875,1.0,0.0,0.0,1.0,uniteds response vs response thanks great advice had not thought american haha,,2
