,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
18273,2017-10-28,05:49:22,jpreese,"@Delta @airfrance Really disappointing experience. On our honeymoon, no less. And when we tried to call to confirm yesterday. NO ANSWER!",-0.8367,0.0,1.0,0.0,0.0,really disappointing experience honeymoon less tried call confirm yesterday answer,,2
18287,2017-10-28,05:08:18,Emilybater1,@Delta listening around the clock... but doing nothing to solve your problems. And #global but unable to call international numbers #joke,-0.6639,0.0,1.0,0.0,0.0,listening around clock nothing solve problems #global unable call international numbers #joke,"['#global', '#joke']",1
18293,2017-10-28,04:52:34,CassiKeane,@Delta if a customer misses an international flight because of your delayed connection flight what's your policy?,-0.4215,0.0,1.0,0.0,0.0,customer misses international flight delayed connection flight what is policy,,0
18305,2017-10-28,04:35:23,HajiLoveCO,@Delta Literally flown over 30 flights with Delta this year (would be more if it wasn't for cancelled flights) &amp; had bag damaged. Don't feel valued,-0.5523,0.0,1.0,0.0,0.0,literally flown flights dea year would was not cancelled flights and bag damaged do not feel valued,,3
18307,2017-10-28,04:34:43,runncrcls,"@Delta I deleted a bitter reply. Get my stuff back in one piece. I watched them tag a single bag for a nonstop flight. Now my bag is ""destroyed""??",-0.4871,0.0,1.0,0.0,0.0,deleted bitter reply get stuff back one piece watched tag single bag nonstop flight bag destroyed,,3
18314,2017-10-28,04:20:47,kharv13,@Delta not great service standing in line for 30 minutes to drop your bag off. And zigzagging the line doesn’t make it shorter 🤦‍️,-0.6591,0.0,1.0,0.0,0.0,great service standing line minutes drop bag zigzagging line does not make shorter 🤦️,,4
18316,2017-10-28,04:19:27,HenloDeltaBomb,@Delta BOMB ON ISLE 2,-0.6037,0.0,1.0,0.0,0.0,bomb isle,,3
18318,2017-10-28,04:15:20,BreezyLovinInWV,"This is shameful, to put it mildly @SouthwestAir @Delta #Racism #RacialProfiling #Islamophobia #Sexism",-0.4939,0.0,1.0,1.0,0.0,shameful put mildly #racism #racialprofiling #islamophobia #sexism,"['#racism', '#racialprofiling', '#islamophobia', '#sexism']",1
18327,2017-10-28,04:01:21,_tOnT0_,Fuck @AmericanAir you guys are the slowest mother fuckers ever. @Delta always. #learnedmylesson,-0.8126,1.0,1.0,0.0,0.0,fuck guys slowest mother fuckers ever always #learnedmylesson,['#learnedmylesson'],3
18338,2017-10-28,03:45:57,XBLKaution,"@delta what rhymes with dumb, bomb",-0.7579,0.0,1.0,0.0,0.0,rhymes dumb bomb,,3
18342,2017-10-28,03:40:22,Bjc42,@Delta I gate checked my luggage and your team still managed to lose it #dontcheckluggage,-0.4019,0.0,1.0,0.0,0.0,gate checked luggage team still managed loseontcheckluggage,,3
18343,2017-10-28,03:39:23,starrlittsky,Disappointed in Delta. Last time I purchase any flights from them @Delta,-0.4767,0.0,1.0,0.0,0.0,disappointed dea last time purchase flights,,1
18345,2017-10-28,03:38:37,starrlittsky,Frustrated @Delta,-0.5267,0.0,1.0,0.0,0.0,frustrated,,3
18348,2017-10-28,03:34:42,bmartinezej,"@Delta Once again, late to leave and late to my destination.... terrible.",-0.5106,0.0,1.0,0.0,0.0,late leave late destination terrible,,3
18351,2017-10-28,03:33:54,ergoradarfuel,@delta needs to revisit their planning at DTW. Layout is very inconvenient for families with small children.,-0.4005,0.0,1.0,0.0,0.0,needs revisit planning dtw layout inconvenient families small children,,0
18352,2017-10-28,03:33:26,lipouts,No more check-in? Boarding pass automatically appears 24 hrs before my flight? This update to the @Delta app makes it #1 in my book! ,-0.4314,0.0,1.0,0.0,0.0,checkin boarding pass automatically appears hours flight update app makes #1 book,['#1'],0
18355,2017-10-28,03:29:05,newyorkmetz12,"@Delta Hey! Lots of us almost missed our flight today!Gate 133 is  not in terminal 2, it is in Tom Bradley! App and monitors show incorrect!",-0.4723,0.0,1.0,0.0,0.0,hey lots us almost missed flight todaygate terminal tom bradley app monitors show incorrect,,1
18361,2017-10-28,03:17:56,Emilybater1,@Aeromexico @delta so ridiculous! Rubbish customer service. #pingpong #notdifficult #wejustwant2ndleg,-0.5474,0.0,1.0,0.0,0.0,ridiculous rubbish customer service #pingpong #notdifficu #wejustwant2ndleg,"['#pingpong', '#notdifficu', '#wejustwant2ndleg']",4
18367,2017-10-28,03:07:05,VoyageReport,#Caribbean Airports Damaged by Hurricanes Reopen; #HurricaneIrma Alone Cost @Delta $120M:,-0.5994,0.0,1.0,0.0,0.0,#caribbean airports damaged hurricanes reopen #hurricaneirma alone cost,"['#caribbean', '#hurricaneirma']",2
18375,2017-10-28,02:54:37,janiekahner,@Delta No I'm still totally ok with this DONT WORRY DELTA. DONT WORRY.,-0.789,0.0,1.0,0.0,0.0,i am still totally ok do not worry dea do not worry,,1
18376,2017-10-28,02:53:28,skkevins,"@Delta redirected flight to other location, missed my connecting and now making us wait for hours to get hotel coupons. Worst airline ever!",-0.7644,0.0,1.0,0.0,0.0,redirected flight location missed connecting making us wait hours get hotel coupons worst airline ever,,2
18377,2017-10-28,02:52:58,CassiKeane,@Delta our flight was delayed from Memphis so we missed our virgin flight back to the uk. No seats available on the next flight. Really?,-0.6786,0.0,1.0,0.0,0.0,flight delayed memphis missed virgin flight back uk seats available next flight really,,0
18384,2017-10-28,02:43:06,mwaddle25,@Delta Very rude and inconsiderate to any flier but especially to a gold medallion member.,-0.4987,0.0,1.0,0.0,0.0,rude inconsiderate flier especially gold medallion member,,1
18388,2017-10-28,02:41:03,mwaddle25,"@Delta very disappointed in gate agent at jfk, gate b20, flight 433, depart time 7:29. Would not help move a gold medallion member  seat",-0.6859,0.0,1.0,0.0,0.0,disappointed gate agent jfk gate b20 flight depart time would help move gold medallion member seat,,1
18402,2017-10-28,02:33:53,phil_diane,@Delta Pretty damn late for that isn't it. People behind - door close 12 min early! your fault we are all late. 5 freaking min. #worthlostbusiness?,-0.6476,0.0,1.0,0.0,0.0,pretty damn late is not people behind door close min early fau late freaking min #worthlostbusiness,['#worthlostbusiness'],3
18406,2017-10-28,02:27:11,phil_diane,@Delta The one damn flight all damn day where you closed the door on time? Lot of hotel rooms you're paying for over 5 damn min. You can eat .,-0.7964,0.0,1.0,0.0,0.0,one damn flight damn day closed door time lot hotel rooms you are paying damn min eat,,1
18407,2017-10-28,02:26:50,donquijote22,Piss poor service from @Delta.   Fraud even,-0.8625,0.0,1.0,0.0,0.0,piss poor service fraud even,,4
18408,2017-10-28,02:25:14,phil_diane,@Delta F U @Delta door closes 5 min before depart. I run from C42 to A3 get there 4 min late and you can't hold that door 5min? Your fault!,-0.4574,0.0,1.0,0.0,0.0,door closes min depart run c42 a3 get min late can not hold door fau,,3
18412,2017-10-28,02:17:05,RobinSutherland,@Delta it won't let us check in online. Will there be a problem at the airport?,-0.4019,0.0,1.0,0.0,0.0,will not let us check online problem airport,,1
18415,2017-10-28,02:10:29,jonathanhendo,@Delta Flight DL1606 Atl to Las Vegas is an absolute disaster. I have never been treated so rudely in my life.,-0.8487,0.0,1.0,0.0,0.0,flight dl1606 atl las vegas absolute disaster never treated rudely life,,3
18416,2017-10-28,02:04:18,Monique83873389,@Delta why my next fright as being cancelled to Miami.,-0.5574,0.0,1.0,0.0,0.0,next fright cancelled miami,,1
18430,2017-10-28,01:54:42,ConLawNerd,"@delta Two flights in a row delayed today. Getting to Chicago 5 hours later than planned. Fail, Delta. Big fail.",-0.836,0.0,1.0,0.0,0.0,two flights row delayed today getting chicago hours later planned fail dea big fail,,0
18453,2017-10-28,01:21:07,tsizzle25,"@NoDak06 @Delta Not sure, tell them no one and I mean no one looses mavericks luggage.",-0.4019,0.0,1.0,0.0,0.0,sure tell one mean one looses mavericks luggage,,3
18455,2017-10-28,01:19:08,welchie7,"@Delta worst service ever, rude rude rude",-0.9201,0.0,1.0,0.0,0.0,worst service ever rude rude rude,,4
18456,2017-10-28,01:18:22,runncrcls,"Timeline: party hard at our wedding, fly home on @Delta. Rude as fuck crew on &amp; off plane, then they lose our bags w/wedding clothes. Thanks",-0.6124,0.0,1.0,0.0,0.0,timeline party hard wedding fly home rude fuck crew and plane lose bags wwedding clothes thanks,,3
18458,2017-10-28,01:17:52,welchie7,@Delta now we have to fly on the night flight with the lights on. Absolutely terrible service and no formal of an apology,-0.659,0.0,1.0,0.0,0.0,fly night flight lights absolutely terrible service formal apology,,4
18460,2017-10-28,01:15:36,jriveraed,@EdTransformPR Therefore I assume based on this video this is the reason @delta @AmericanAir are charging over $1000 to travel to a devastated island?,-0.6124,1.0,1.0,0.0,0.0,therefore assume based video reason charging travel devastated island,,1
18466,2017-10-28,01:10:55,Twittter_Voice,@aaronbergcomedy @Delta It appears ISIS Faggot shaved and Removed his hat,-0.6597,0.0,1.0,0.0,0.0,appears isis faggot shaved removed hat,,1
18468,2017-10-28,01:10:43,bellinternets,Do the @Delta pilots not know that we’re getting notifications on our phones that the delay is worse than they said. #boardedanhourago,-0.6597,0.0,1.0,0.0,0.0,pilots know getting notifications phones delay worse said #boardedanhourago,['#boardedanhourago'],3
18472,2017-10-28,01:09:20,illayyyy,@KoopsDaPoops @rainCSGO @Delta how is this Deltas fault at all?,-0.4019,0.0,1.0,0.0,0.0,deas fau,,3
18476,2017-10-28,01:05:36,KoopsDaPoops,@rainCSGO  @Delta you guys suck,-0.4404,0.0,1.0,0.0,0.0,guys suck,,3
18481,2017-10-28,01:00:18,Spoiltbrat101,"@Delta you guys are selfish. With all the money you charge us, you can’t hire more customer service rep           30+ mins hold.",-0.4767,0.0,1.0,0.0,0.0,guys selfish money charge us can not hire customer service representative minutes hold,,4
18497,2017-10-28,00:50:35,M_Elizabeth252,I’m really frustrated with @Delta I’m a sky miles member flying first class and they have offered little to no assistance or compensation,-0.6823,0.0,1.0,0.0,0.0,i am really frustrated i am sky miles member flying first class offered little assistance compensation,,1
18498,2017-10-28,00:50:21,SunderNic,"Seriously, airlines like these should no longer exist! @Aeromexico @delta Worst service ever! #KeepGoing",-0.7256,0.0,1.0,0.0,0.0,seriously airlines like longer exist worst service ever #keepgoing,['#keepgoing'],2
18504,2017-10-28,00:49:24,tobycontest,@delta you have the absolute worst customer service I've ever experienced. Called 4 times and wait time has been 40+ minutes every time,-0.6249,0.0,1.0,0.0,0.0,absolute worst customer service i have ever experienced called times wait time minutes every time,,4
18513,2017-10-28,00:41:47,SunderNic,What happen when two   airlines join? The shittiest service ever! @Aeromexico @Delta #DontFlyAeromexico #DontFlyDelta,-0.5411,0.0,1.0,0.0,0.0,happen two airlines join shittiest service everontflyaeromexicoontflydea,,4
18519,2017-10-28,00:40:14,jriveraed,"The prices of ️ to PuertoRico are ridiculously high @Delta has flights almost $1,000 to an island that is no longer tourist destination",-0.5574,0.0,1.0,0.0,0.0,prices puertorico ridiculously high flights almost island longer tourist destination,,3
18520,2017-10-28,00:39:27,molosgatos,@Delta your telephone system is awful! Over a 2-hour wait to talk to a customer svc rep!? And then I miss the call back! Hire more people!,-0.6973,0.0,1.0,0.0,0.0,telephone system awful wait talk customer service representative miss call back hire people,,4
18521,2017-10-28,00:37:53,ColdWarKidd,"Yo fuck airports and @Delta I’ve been sitting on this plane for 40 minutes, it was supposed to actually leave 40 minutes ago. #unimpressed",-0.5719,0.0,1.0,0.0,0.0,yo fuck airports i have sitting plane minutes supposed actually leave minutes ago #unimpressed,['#unimpressed'],3
18525,2017-10-28,00:35:07,sophy_sok,@Delta a group of ppl hacking from @Expedia @travelocity using your name to scam ppl #securityIssues #scammers,-0.5719,0.0,1.0,0.0,0.0,group ppl hacking using name scam ppl #securityissues #scammers,"['#securityissues', '#scammers']",3
18539,2017-10-28,00:24:31,AlexGKunz,"Haven't tweeted in over three months, so i'll make my comeback by saying: Hey @Delta, fuck you.",-0.5423,0.0,1.0,0.0,0.0,have not tweeted three months i will make comeback saying hey fuck,,3
18543,2017-10-28,00:18:00,jbirm941,@Birm Screw @delta!!!!! Had to cancel a flight 3 weeks b4 flight and they said tough shit. You’re out of luck.,-0.6876,0.0,1.0,0.0,0.0,screw cancel flight weeks b4 flight said tough shit you are luck,,3
18552,2017-10-28,00:07:01,jsissonjd,"@Delta Oh, did I mention I am trying to fix a problem created by YOUR change of airplanes on my existing reservation? Seriously?",-0.4137,0.0,1.0,0.0,0.0,oh mention trying fix problem created change airplanes existing reservation seriously,,1
18553,2017-10-28,00:05:43,fleetssara,@velvetjules @mspairport @Delta That's horrible. I'm sorry. Prayers up for you.,-0.5859,0.0,1.0,0.0,0.0,thats horrible i am sorry prayers,,2
18555,2017-10-28,00:02:32,JarredRobertsTX,"@Delta Seriously, what happened to the old barstools in the ATL Concourse C SkyClub?  It’s been months and these are terrible! #P.I.T.A!",-0.658,0.0,1.0,0.0,0.0,seriously happened old barstools atl concourse skyclub months terrible #pita,['#pita'],3
18560,2017-10-27,23:58:34,chouliha,@Delta No seats auto assigned at check-in &amp; no response??,-0.5803,0.0,1.0,0.0,0.0,seats auto assigned checkin and response,,1
18562,2017-10-27,23:55:50,zackfarley,Fix this @Delta! NOW! Your team screwed up and this is the result.,-0.5837,0.0,1.0,0.0,0.0,fix team screwed resu,,1
18577,2017-10-27,23:45:42,Ratnadeep_isin,"@Delta We were left stranded in Fairbanks Alaska for 20 hours with mere basic clothes at freezing Temp, we were given wrong time of delivery coz",-0.5423,0.0,1.0,0.0,0.0,left stranded fairbanks alaska hours mere basic clothes freezing temp given wrong time delivery coz,,0
18580,2017-10-27,23:44:33,pathhyena,@KaukoBird @duskdargent @Delta Does it send one when they lose it,-0.4019,0.0,1.0,0.0,0.0,send one lose,,3
18582,2017-10-27,23:43:50,Ratnadeep_isin,"@Delta Our whole itenary is screwed for our Halloween trip. Flight got delayed, Bags missed, we were given incorrect info about our bags and soon",-0.743,0.0,1.0,0.0,0.0,whole itenary screwed halloween trip flight got delayed bags missed given incorrect info bags soon,,0
18583,2017-10-27,23:43:40,Tony_Jittswift,@Delta I dead ass want my money back. This shit unbelievable bro,-0.8834,0.0,1.0,0.0,0.0,dead ass want money back shit unbelievable bro,,3
18592,2017-10-27,23:38:23,fire540ems,@Delta So disappointed right now. I’ve been sitting on flight DL1102 for 2 hours now while they try to fix microphones.,-0.5256,0.0,1.0,0.0,0.0,disappointed right i have sitting flight dl1102 hours try fix microphones,,0
18612,2017-10-27,23:22:14,Yahh_itsKEISHA,I’m never flying @Delta I always have the worst flights ,-0.6249,0.0,1.0,0.0,0.0,i am never flying always worst flights,,2
18625,2017-10-27,23:11:05,foxvalleymale,@Delta FLIGHT 2156 ATL TO KYW  with the tropical depression forecast to possibly form is there a chance the flight would be canceled?,-0.4019,0.0,1.0,0.0,0.0,flight atl kyw tropical depression forecast possibly form chance flight would canceled,,3
18647,2017-10-27,22:59:07,mwaddle25,"@Delta horrible customer service at jfk gate b20, flight 443. Wouldn’t help a gold member move seats. Very inconsiderate.",-0.6115,0.0,1.0,0.0,0.0,horrible customer service jfk gate b20 flight would not help gold member move seats inconsiderate,,4
